-0.009062725116409842,0.007200304311073748,0.9899127824039672,-0.0006746773924992636,0.011574005077799161,-0.000964519331327237,0.9999323261697939,-0.02805209128152702,-0.028322249477778373,0.007322268874176349,0.02073019565658829,-0.07613987886089921,0.03175279724915271,0.0006291227815127727,0.012586425356861743,0.014207638233812065,0.0258363365697006,-0.08954481404937831,0.008661844667660082,-0.02392986730785731,-0.03953936244549822,0.05596161946254133,0.11546938810484249,0.02712295495130109,-0.09896150967710174,-0.015200771823540625,-0.04907888802878062,-0.02558496199228894,-0.037584870668950464,-0.10727624624737798,0.010258628296547417,0.04558294268151437,0.0058399301855223875,-0.0824505258180647,-0.005931367707217687,-0.04612959110368775
-0.007289909905177018,0.007309534393674524,0.9897477309949712,-0.00047559655733787264,0.01395939075154055,-0.0002921884586844427,0.9999024071596515,-0.028484655966104774,-0.029951212424877787,0.00011623439285462795,0.0262658427603349,-0.07968409287248028,0.032176130368952116,0.0001018968434914957,0.011119337526769954,0.006908370256642966,0.03242644815681134,-0.09400182268691801,0.008813259791281192,-0.027990409179364968,-0.04565949493458422,0.057454319205775345,0.12505955426339027,0.05028970940886871,-0.13798812208393532,-0.019357216330850004,-0.08382389998776192,-0.03238746651758626,-0.03899429059890498,-0.11064634871086657,0.03182902772769048,0.06931455532782693,0.01088777592951374,-0.12625955704241287,-0.003068989480124129,-0.05230100397293055
-0.006698710230962504,0.0072135484533023065,0.9897306082428068,-0.00044078566595812883,0.015108293177765424,-0.00023672557586038533,0.9998857380452297,-0.02837407305823611,-0.030155780479454334,-0.0025127835726360378,0.026964350044945032,-0.08014432842119776,0.0320968375904417,0.00014917057212846018,0.010952448898094495,0.004210210062279551,0.03356116020639123,-0.09468320632392395,0.008694513120464063,-0.029481189694599425,-0.04849534520580969,0.058019794939852654,0.1283251488826357,0.06120419486657053,-0.14750949061411855,-0.018613065991324663,-0.10264182610756291,-0.03568656813118781,-0.0392191770501937,-0.1112072221278468,0.0423165352213483,0.07548462432882913,0.011629254145821354,-0.14727638348320532,-0.0015312816498422265,-0.054924952238089304
-0.006407914191533071,0.007111735285218311,0.9897308855433946,-0.00042407564971973645,0.015608955011551141,-0.0002782651065769585,0.9998780441893009,-0.02825371286170614,-0.03012141386193064,-0.0034169725488877372,0.0269091175306984,-0.08026278674111892,0.03199825359173546,0.00024905327956104093,0.010987700384479994,0.0032301946946212776,0.03385722438914558,-0.09492065940434524,0.008567739328555042,-0.030054810587801403,-0.04967962892356036,0.058263085657083914,0.12964349858995056,0.06644075213659462,-0.14978472631374307,-0.017507640965132337,-0.11224172887178607,-0.03699642193332712,-0.03921983560518898,-0.11142204849458659,0.04721237979714505,0.07719677143107549,0.01152213508271744,-0.15719317851419584,-0.0007618103069709568,-0.05619200715723448
-0.0062467306798561755,0.007012574715302308,0.9897366714375723,-0.0004124272150429938,0.015800451422610766,-0.00034033313464536973,0.9998750220962579,-0.028143335363881097,-0.030031023090718607,-0.003626717093196907,0.02673349205334235,-0.08033176048145713,0.031899816078117454,0.00035943864447358226,0.011067836647810287,0.0029309054522757656,0.03401510230038221,-0.09508148513722507,0.008444514481653877,-0.03027453763431117,-0.05005814323383191,0.05837219073854411,0.13021425918284832,0.06891265639597557,-0.15028507965191115,-0.016757390089979653,-0.11698480725813654,-0.03735311711976721,-0.039142599541986234,-0.11153483503177379,0.0494482724956017,0.07775677592463456,0.011335967844188988,-0.1618039455157109,-0.0003309693975815532,-0.05684078798009709
-0.006144685879151818,0.006916212076087285,0.9897438802255022,-0.00040378084289343887,0.015847098814808287,-0.000406783666504233,0.9998742625686661,-0.028040095158886315,-0.02993120669903866,-0.0035397023690881117,0.026562911838832085,-0.08040578610245083,0.03180469321676713,0.00047165262667975597,0.011162082209666711,0.0029088855659444913,0.03416547949406967,-0.09522771007630736,0.008325099985590927,-0.030359043833777338,-0.05005080984554984,0.058419061655757935,0.13045020885566436,0.07002414018120778,-0.150389746585011,-0.016338688772446874,-0.11924600236118006,-0.03727095504267881,-0.03902613929618432,-0.11157236415092897,0.05043009133162183,0.07801010332884001,0.011218887234807889,-0.16388198650958666,-3.519615702190712e-05,-0.05723625996219544
-0.00606782710112338,0.0068230251620579226,0.9897503116603531,-0.00039779086264615576,0.01582684824759199,-0.0004718654931517668,0.9998745571220093,-0.027942451961862454,-0.029841974020048435,-0.003332763580456354,0.026443882511341568,-0.08050733167798534,0.03171514935538272,0.0005814810381401844,0.011261370079454809,0.002980239004827857,0.0343519566636923,-0.09537858637906724,0.008209925529151275,-0.030404579513765427,-0.049864742762390606,0.05843143062334718,0.13049963508294474,0.07046317458922,-0.1505036766512822,-0.016136949918944467,-0.12025001240724947,-0.036994727773906645,-0.03888193421857343,-0.11152190136392885,0.050820834579282714,0.07820414673803892,0.011187272699939722,-0.16473901945392466,0.00021989372810162844,-0.057564196804648804
-0.0059997766450630464,0.0067322280786599594,0.989754954413127,-0.000394526440707069,0.015776578617896397,-0.0005331076096945344,0.9998753220838476,-0.027848333234839942,-0.029774270964492287,-0.0030849707998969783,0.026393532214623355,-0.08064647868658352,0.03163096682581711,0.0006883073588608037,0.011365552238704682,0.0030634207556530513,0.03458477033972733,-0.0955389565069862,0.00809892108361636,-0.030456895641763,-0.04959770440038709,0.05842578400335338,0.13043641806943415,0.07056520866504379,-0.15077857736056596,-0.01607369600567528,-0.12061632530893372,-0.036637007688854306,-0.03871105376321611,-0.1113707285396196,0.050938627757918534,0.07841937406936365,0.011240105572586145,-0.16498974152300136,0.0004804102234018229,-0.057910468202479325
-0.005934202406079548,0.006642908823421411,0.9897579561883756,-0.00039344860332929404,0.01571319114397961,-0.0005906171275092424,0.9998762883445526,-0.027756071712774427,-0.029726543054136804,-0.0028279021435489208,0.026401410312094246,-0.08081749632390697,0.03155054413564282,0.000792932635579171,0.011473695630614022,0.003133909930617592,0.034855217559145155,-0.09570745816598715,0.00799100676853588,-0.030532526974839026,-0.0492931158290603,0.05841208207692656,0.13031485605837512,0.07049921700772518,-0.15122711843675013,-0.016098239430556913,-0.12066023427035616,-0.03624695319301321,-0.03851918589139812,-0.11113306687418943,0.05092810407385213,0.07866878103204275,0.011362773362915073,-0.16493023509335708,0.0007632858535720746,-0.058293363585679825
-0.005868877045820394,0.006555541844378815,0.989759659749524,-0.00039376574540553484,0.015644533114961598,-0.0006452620171192338,0.9998773310607071,-0.02766612875449824,-0.029692112591017342,-0.0025763726584716678,0.02645580553629264,-0.08101227768544847,0.03147414984511567,0.0008947787172235119,0.011581196082770967,0.0031829058901240784,0.03516099305229531,-0.09588546244302162,0.007885692461594507,-0.030634114652104253,-0.048973666385654036,0.05839060436806792,0.13015624523697147,0.07035449263714587,-0.1518015979943076,-0.016169759015704072,-0.12054128916587384,-0.035848582571261126,-0.0383158359963045,-0.11082979180091251,0.050847643552307316,0.07894912658394579,0.011531271946250253,-0.16471005679581424,0.0010707684114241757,-0.05871335971405512
-0.005803368161814107,0.006470652770297359,0.9897604802740864,-0.00039468419264863643,0.01557426791143475,-0.0006980922881041462,0.9998783921410489,-0.027579307452705405,-0.02966375958325771,-0.002336565472189071,0.026544264691203655,-0.08122227947754686,0.03140197156983514,0.0009931824211241338,0.011683792524667438,0.0032095426252263214,0.03549998453651107,-0.09607408212031229,0.007782522852679538,-0.030755959891780923,-0.048651303887502474,0.05835967178612459,0.12996919343818586,0.07017791427245955,-0.15243706541147248,-0.016256806338310725,-0.12034092275056738,-0.03545240705773157,-0.03811001278929516,-0.11048560287420965,0.05072086937882316,0.0792513755741976,0.011721159847245527,-0.16440876565258583,0.001396627391192719,-0.05916246148994585
-0.005738184669827975,0.006388783370855829,0.9897608549901541,-0.00039542271229409885,0.015504050199358122,-0.0007502445715613156,0.9998794453339753,-0.027496456605748298,-0.02963398013989133,-0.0021105063945210736,0.026653908275293008,-0.08143865844168732,0.03133427169621235,0.0010875594752977624,0.011777370403758982,0.0032169427138494166,0.03586974136364775,-0.09627416503343486,0.007681120343508056,-0.030887956448311386,-0.048332660364529725,0.05831661956454448,0.12975611862499947,0.06999478188157673,-0.15306316967988448,-0.016333994762088022,-0.12010118406793602,-0.03506242404016752,-0.037910430186607336,-0.11012736585409112,0.0505559286535684,0.07956423839151754,0.011908708111840029,-0.16407347277462458,0.0017301676751053806,-0.059628370746814194
